# source_run=31815928993
# status=screening_candidate_only
# columns: edge side m1 m2 m3 x1 v1 v2 period screening_score shooting_residual
lower	unstable	0.8	0.75571875	1.0	-0.13499770903929883	2.5147853294860134	0.31763539497242965	5.162805532701434	-2.8526011949916446e-6	3.6961692950484972e-9
lower	stable	0.8	0.75571923828125	1.0	-0.1349978182997866	2.5147827206798454	0.3176362736788907	5.162816004333649	7.085675576723239e-6	3.6937698067068544e-9
upper	stable	0.8	0.76072412109375	1.0	-0.13611863887704972	2.488102236044386	0.3266324920282216	5.270603519236771	3.9408940821770164e-5	3.821938053204002e-9
upper	unstable	0.8	0.760724609375	1.0	-0.13611874876814292	2.48809962984414	0.32663337013780364	5.270614081763935	-1.4309324050991739e-5	3.823341179073043e-9
