name	event_mode	m1	m2	m3	x1	v1	v2	period	screening_event
lower_plus_one	plus_one	0.8023446113666945	0.7540184367112226	1.0	-0.13560639235459448	2.506249952852668	0.3183937222016764	5.166023712927732	4.921147223058142e-08
upper_trace_collision	trace_collision	0.8022889780964406	0.7592343085547456	1.0	-0.1373433376273401	2.488294028139145	0.32250033498929004	5.227016736922126	-3.6312246987080243e-08
